reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment_polarity,sentiment_subjective,wordCount,uppercaseCharCount,specialCharCount,sentiment_rating
5e9c7982-aeaa-4ce9-8ebc-a936cb90ec4d,budijono winoto,https://play-lh.googleusercontent.com/a-/ALV-UjXidY1NiBqC-q9yZuW8ahB8RaxILih_X4-cYaDvFno9h8AwMyCq,yesdok hadir menolong saat yang lain menghindar. sukses selalu buat yesdok,5,0,11.1.0,2022-11-15 07:38:08,,,11.1.0,0.0,0.0,11,0,1,Positive
83ce684e-4ec3-41e6-92c4-dd733af33e3a,Ikhsan Takahiro,https://play-lh.googleusercontent.com/a-/ALV-UjXUlovPa80my-TLEj3bKZeMKJXPvAp0DPNneLLglsRtS2Xg66TU,kereeeen,5,0,11.1.0,2022-11-15 02:22:28,,,11.1.0,0.0,0.0,1,0,0,Positive
70aced24-3a63-4837-8390-9a4ac3759c89,E Fitra,https://play-lh.googleusercontent.com/a/ACg8ocKGfN5eBP0mizhQ0In0xvL69DO2gGnaWYuR74vPa7ezyZmr=mo,sangat membantu,5,0,11.1.0,2022-11-05 10:29:03,,,11.1.0,0.0,0.0,2,0,0,Positive
08874ec3-6e35-4f64-bac0-79e40b9f0628,Virginia The,https://play-lh.googleusercontent.com/a/ACg8ocJxmoo2tC20iPudLBoiDMaE7hCgWGusoV25oeGa_pIWo4aKjw=mo,good,5,0,11.0.9,2022-11-03 03:31:10,,,11.0.9,0.7,0.6000000000000001,1,0,0,Positive
134f7366-5f05-4ad2-8c91-1585e033784f,Ali Mahrudi,https://play-lh.googleusercontent.com/a/ACg8ocKfcpg_6CqBwvwo_N6xk4uM_jwfRAQJIQEgS-U6RK-01n7-CA=mo,superb,5,0,11.0.9,2022-10-30 02:42:11,,,11.0.9,1.0,1.0,1,0,0,Positive
deeb4db4-364a-4619-82c4-7c610c9239e1,ahmad hasan,https://play-lh.googleusercontent.com/a-/ALV-UjXp8vtoylYtUc7lFcn7gHME32p4VOWcj_A-PhizffF1ZcsB6QI_,"pakai asuransi, tertanggung anak g bisa untuk konsul, diminta untuk swafoto sudah dilakukan terus langsung force close, repeat seperti itu terus. mohon diperbaiki",1,0,11.0.9,2022-10-28 14:20:57,,,11.0.9,0.0,0.0,23,0,4,Negative
0cabb7aa-2f38-4f3e-a01c-19f6c99c7d88,Bowo Marson,https://play-lh.googleusercontent.com/a/ACg8ocJ2Qpo18iBKvjGDupT1ybT5dQUt0CnQ4Gxz60x4ike1giszug=mo,"aplikasi bagus banget dan berguna untuk konsul dokter dan kapan aja, apalagi artikel nya yang bermanfaat sekali untuk dibaca",5,0,,2022-10-20 03:44:03,,,,0.0,0.0,19,0,1,Positive
8aa5a4bc-a4fe-4e16-8003-32f5b9d6abdb,Nur H,https://play-lh.googleusercontent.com/a/ACg8ocIftYxiS5T2mogxH9ddZamFD8Z5NOmoYr32_E91NwxvYmHOEQ=mo,"aplikasi bagus, tetapi tidak bisa beli obat lewat gosend. harus pakai kurir 3 sd 5 hari. worthless.",1,0,11.0.9,2022-10-15 10:09:40,,,11.0.9,-0.8,0.9,17,0,4,Negative
b61536a8-1acc-40c9-b520-03fdeeae6fb3,Meitrasari,https://play-lh.googleusercontent.com/a/ACg8ocI-MSTkfBm2znA2CeFvz7h-6qDpjGCXczuZtR2idmTvNRKPEg=mo,live ig yes dok dengan tema emotional eating sangat bermanfaat untuk kondisi saya saat ini yg mengalami kesulitan untuk menurunkan berat badan,5,0,,2022-09-15 15:37:00,,,,0.06818181818181818,0.575,22,0,0,Positive
5c2ba612-cee4-4373-964a-06683a7bf01a,Adriansen Isen,https://play-lh.googleusercontent.com/a/ACg8ocJiQp27PayOczYIX-pri3_-qTuBbxdaVx9azXiA2wnW5u8zhA=mo,gagal menghubungi dokter! biaya admin gede pula 10k. uninstall solusinya!,1,0,,2022-08-25 01:49:36,"Dear Adriansen Isen, Terkait kendala dengan penggunaan Platform YesDok, Kami mohon maaf atas ketidaknyamanannya. Supaya dapat Kami bantu lebih lanjut, mohon hubungi customer service Kami di: help@yesdok.com",2022-08-25 04:42:04,,0.0,0.0,10,0,3,Negative
4fabd3bf-df09-4eb7-9124-4dd06c1877b6,MaLia Rach,https://play-lh.googleusercontent.com/a-/ALV-UjWTQgB2E8-z8UPyQ07bTTxMfKh_1844LndODmeN_f5jEtjHEcY,very helpful.,5,0,,2022-08-04 15:47:26,"Dear MaLia, Terima kasih sudah mempercayakan perawatan kesehatan Anda dengan YesDok. Semoga sehat selalu.",2022-08-10 10:10:21,,0.2,0.3,2,0,1,Positive
7ebc4574-df17-456a-b087-256ae2fe4040,AnZ Hayabusa,https://play-lh.googleusercontent.com/a-/ALV-UjVGzMXhBBz5RMIexJa2Jvdcj8IzWdpFu8_vlequ2rt6eGNCsMI,koq gak bisa buka map buat nentuin lokasi ya..?,2,0,11.0.5,2022-08-04 09:45:17,"Dear Anz Hayabusa,
Terkait kendala dengan penggunaan Platform YesDok, Kami mohon maaf atas ketidaknyamanannya. Supaya dapat Kami bantu lebih lanjut, mohon hubungi customer service Kami di: help@yesdok.com
",2022-08-04 10:06:16,11.0.5,0.0,0.0,9,0,3,Negative
d709cbc6-72db-4689-b9c7-ecf5eb9d3730,Naomi Aprilia,https://play-lh.googleusercontent.com/a-/ALV-UjWsrb_8cSfuVCUu8WZXMcvRluMixgZ5ewu3WwaNMFDZ-Uk7Veix,fiturnya lengkap,5,0,11.0.4,2022-07-28 06:49:49,"Dear Aprilia, Terima kasih sudah mempercayakan perawatan kesehatan Anda dengan YesDok. Semoga sehat selalu.",2022-08-01 02:42:15,11.0.4,0.0,0.0,2,0,0,Positive
d7ad3494-9537-4b2b-8887-00362c7bdb70,Charly Latif,https://play-lh.googleusercontent.com/a-/ALV-UjVO1d6Dy1v5QmikQL-7LGv45C1PfLY-362R9wSdOUudU_2CyTa_,"penggunaan apkikasi cukup mudah, dokter yang melayani konsultasi cukup komunikatif dan jelas dalam menjelaskan permasalahan.",5,0,11.0.4,2022-07-23 08:47:19,"Dear Charly Latif, Terima kasih sudah mempercayakan perawatan kesehatan Anda dengan YesDok. Semoga sehat selalu.",2022-07-26 02:41:47,11.0.4,0.0,0.0,15,0,2,Positive
5feac335-5f0c-4e1c-893e-520e8606ec14,Jose Nicholas,https://play-lh.googleusercontent.com/a-/ALV-UjVWEmoR4mi2JoItBk26BPrReeXpVJbWx8nnoDPbwSDHQQ19sXgm,live storynya sangat informatif dan bermanfaat. terima kasih yesdok,5,0,11.0.2,2022-06-19 13:07:31,"Dear Jose Nicholas, Terima kasih atas antusiasnya mengikuti Live Instagram yang YesDok selenggarakan. Semoga sehat selalu.
",2022-06-20 02:07:13,11.0.2,0.13636363636363635,0.5,9,0,1,Positive
f29f4507-cc4f-4d1d-8820-6c145408f408,Tenykartika Novarini,https://play-lh.googleusercontent.com/a-/ALV-UjUc4bmiJ3GETbHBGGzVpdcIiU8nG-7VRUIB_YJcRGlOlL_06XUp,mudah sekali daftar di yes dok dan bermanfaat aplikasinya,5,0,11.0.2,2022-06-17 10:05:10,"Dear Tenykartika Novarini, Terima kasih sudah mempercayakan perawatan kesehatan Anda dengan YesDok. Semoga sehat selalu.",2022-06-20 02:07:49,11.0.2,0.0,0.0,9,0,0,Positive
471ab26f-c708-48a1-b258-55b40055dba7,amanda silvia,https://play-lh.googleusercontent.com/a-/ALV-UjW3lVIYF1HWXyvL6UYBhvt_bW3aN0RlY4nECR-wiWYN_r4EFuwxpw,"apps perlu peningkatan karena tidak menerima panggilan pada saat jadwal konsultasi, pengembalian dana dibantu dengan baik oleh cust service.",3,0,11.0.2,2022-06-01 00:35:35,"Dear Amanda Silvia, Terima kasih atas saran dan kritik yang diberikan, akan kami jadikan acuan evaluasi untuk kedepannya. Semoga sehat selalu.",2022-06-02 09:52:45,11.0.2,0.0,0.0,19,0,2,Neutral
e7038dd1-e321-45c6-9027-bd71e2ebc6be,Widodo Budi,https://play-lh.googleusercontent.com/a-/ALV-UjW9bOSmIdAYfRta_BCPjKvK85YWOtu4-eB5ZC91mp85UfvbCHkvyg,"senang dengan aplikasi ini inteface nya menarik, semoga pelayanannya juga baik.",5,0,11.0.2,2022-05-31 06:20:24,"Dear Widodo Budi, Terima kasih sudah mempercayakan perawatan kesehatan Anda dengan YesDok. Semoga sehat selalu.",2022-05-31 09:49:00,11.0.2,0.0,0.0,11,0,2,Positive
b0d0001b-1290-4273-8e49-5179232b849f,Morfeus Channel,https://play-lh.googleusercontent.com/a-/ALV-UjXOT2Syo0KQnGmwgPzcSCFEzezmkmgZ09MWJTKWuXC9MCwKXXs,good app,5,0,,2022-04-27 05:25:52,"Dear Morfeus Channel, Terima kasih sudah mempercayakan perawatan kesehatan Anda dengan YesDok. Semoga sehat selalu.",2022-05-10 02:19:13,,0.7,0.6000000000000001,2,0,0,Positive
efe2c708-222b-45e0-880e-1962ee88c92e,farhan ferdianto,https://play-lh.googleusercontent.com/a/ACg8ocL4dCDx63OJMKkOom3o7RREayY-dQ8wWLfoLr6HpRgIvCTa=mo,"aplikasinya sangat bagus, kualitas video sangat bagus",5,0,11.0.1,2022-04-26 04:55:43,"Dear Farhan Ferdianto, Terima kasih sudah mempercayakan perawatan kesehatan Anda dengan YesDok. Semoga sehat selalu.",2022-05-10 02:18:43,11.0.1,0.0,0.0,7,0,1,Positive
0a85bfa6-a1f4-46ea-9461-9e90f5d991a9,Benedictus Bobby,https://play-lh.googleusercontent.com/a-/ALV-UjXUBuohQjMsphTlpnzfEdsA6c0dSlFel9qWfGOBsh6uXd3svO6H,"bermasalah sejak update....tidak bisa menambahkan akun anggota keluarga dalam 1 member.... dulu bisa sambil konsultasi, misal untuk anak, dokter ybs bantu masukkan data nama , tgl lahir dll dll... sekarang dokter suruh kita keluar aplikasi, pibdah akun nya, tapi tetep dicharge padahal tidak konsultasi....parah",5,0,11.0.0,2022-04-10 03:17:34,"Halo Kak Benedict, jumlah tanggungan Kakak sudah mencapai 4 orang. Sehingga Kakak tidak bisa menambahkan tanggungan lagi. Dan untuk tanggungan ini hanya berlaku untuk dokter umum 24 jam, tidak berlaku untuk dokter spesialis. Kami siap membantu kakak, kirimkan email ke help@yesdok.com.",2022-04-04 13:18:46,11.0.0,0.0,0.0,44,0,20,Positive
6c790316-b75a-4af0-af6c-12e5e3708bd6,PingAn Chen,https://play-lh.googleusercontent.com/a-/ALV-UjXc4rtPyuKCl7PVOomJGoPfnMAS0KOwIZUTrpuEdq4MZNxk6ew,"great apps. cuma kalau 10 menit agak terlalu cepat ya kayaknya. bagus bisa videocall, ada history, praktis. saya lebih suka daripada aplikasi serupa. bisa dapat resep. tambahan : paling murah di banding apliaksi serupa, juga ada jadwal dan makin banyak dokter terdaftar.",5,0,11.0.0,2022-03-30 10:17:56,"Dear Bambang Soentanto,
Terima kasih sudah mempercayakan perawatan kesehatan Anda dengan YesDok. Semoga sehat selalu.
",2022-03-31 04:27:14,11.0.0,0.8,0.75,42,0,10,Positive
0cf2c4aa-a931-499b-8d9e-a0f049e76579,Ria Lestari,https://play-lh.googleusercontent.com/a/ACg8ocJ9r2M4O9xjoiICARAUVFGKniXRcofrUN7m_83t05WjxFWBFw=mo,"tolong ditingkatkan mengenai hal pemberian resep psikiatri krn saya konsul disini utk menghindari konsul tatap muka krn sdg pandemi.tapi ternyata di aplikasi ini, obat2 psikiatrinya sangat terbatas & tdk bisa diresepkan disini.jd sama aja dong saya sdh konsul disini, saya tetep hrs konsul tatap muka dgn dr lain demi dptkan resep obat psikiatrinya. aplikasi lain sdh bisa lho meresepkan obat psikiatri, tp mereka tdk bisa panggilan video.yesdok uda bagus bgt bisa video tapi kendala di resep obat 😭",2,0,11.0.0,2022-03-10 11:28:42,"Dear Ria Lestari, Kami turut prihatin atas ketidaknyamanan yang Anda alami, namun YesDok mengikuti regulasi berlaku sesuai ketetapan dari pemerintah yaitu BPOM NO.24 TAHUN 2021 TERKAIT PELAYANAN KEFARMASIAN, dijelaskan bahwa peresepan elektronik tidak boleh dilakukan pada obat-obat golongan narkotik dan psikotropika. Terima kasih dan salam sehat.",2022-03-11 04:34:05,11.0.0,0.0,0.0,78,0,8,Negative
4797d44e-56bf-4ea0-9ff1-c0324974f700,A J.K.,https://play-lh.googleusercontent.com/a/ACg8ocJDYl2YWWlsNMoIpG5FLUH8cXHOLZv-lqLdwg5eJklvGlT7Ag=mo,"respon cepat, dokternya komunikatif dan solutif",5,0,11.0.0,2022-03-02 09:34:33,"Dear A J.K., Terima kasih sudah mempercayakan perawatan kesehatan Anda dengan YesDok. Semoga sehat selalu.",2022-03-17 06:24:00,11.0.0,0.0,0.0,6,0,1,Positive
bae14d15-b47e-40a3-9b08-5554b3f11dc9,Ida Retnowati,https://play-lh.googleusercontent.com/a/ACg8ocIsyj73GwvHWRexUOY_jYhe3mNeCUCijBnmlrdc93lrCZ4lYw=mo,dokter memberi penjelasan rinci dan jelas,5,0,11.0.0,2022-02-26 14:59:05,"Dear Ida Retnowati, Terima kasih sudah mempercayakan perawatan kesehatan Anda dengan YesDok. Semoga sehat selalu.",2022-03-17 06:24:10,11.0.0,0.0,0.0,6,0,0,Positive
2c46aa89-c72f-453f-ab88-c68baabe7864,Poyanto Wijaya,https://play-lh.googleusercontent.com/a/ACg8ocKM-v3Ke4pZBEj675UCT59T1iaEzPcroxAnd6cJN6S8XcpEYw=mo,"aplikasi tidak user friendly, susah cari pakainya",1,0,10.1.1,2022-02-02 13:08:31,"Dear Poyanto Wijaya,
Terima kasih atas kritik yang diberikan, akan kami jadikan acuan evaluasi untuk kedepannya. Semoga sehat selalu",2022-02-03 07:09:09,10.1.1,0.375,0.5,7,0,1,Negative
6dc13f02-19fa-49e5-a077-063d43859223,Benedict E. Pranata,https://play-lh.googleusercontent.com/a-/ALV-UjUoJFV1eE66MyJvsedvvc48AJbfpIDNx0Kbg7yKohCf2bDGVc3E,"mungkin bisa dipertimbangkan lagi untuk penulisan resep supaya bisa request bahasa inggris dan disesuaikan standar penulisannya supaya memudahkan pengguna yg tdk tinggal di indonesia dalam membeli obat yg butuh resep dokter. juga lebih diperhatikan lagi masalah koneksi, sudah 2x mengalami gangguan koneksi (terputus) padahal koneksi saya lancar.",4,0,10.0.20,2021-10-20 12:19:49,"Dear Benedict E. Pranata.
Terima kasih atas saran dan kritik yang diberikan, akan kami jadikan acuan evaluasi untuk kedepannya.",2021-12-24 09:06:36,10.0.20,0.0,0.0,47,0,5,Positive
c328ae61-b1b0-4beb-b92a-df289d79ce0d,Amer Fathi Kablan,https://play-lh.googleusercontent.com/a-/ALV-UjWUBM5waYiJoCbea3Wgzhjz_F-5CL_qBzvUtI0eHcdezii_sCI,playstore is in english text but when you open the app its in a different language,1,2,10.0.19,2021-10-18 16:04:02,Hi sorry for the inconvenience. This app designed for Indonesian only.,2021-10-18 16:13:55,10.0.19,0.0,0.3666666666666667,16,0,0,Negative
58a1291b-ec84-43f6-9590-036ed308aa3b,Indra Setiawan,https://play-lh.googleusercontent.com/a/ACg8ocI4yJwgApDDMJ9OXKXnimsdhWjCPsJ7GikwbJA41INFPJ4eqg=mo,great app. help a lot to consult my health problem and give solution,5,2,10.0.17,2021-09-28 02:45:29,"Dear Indra Setiawan, Terima kasih sudah mempercayakan perawatan kesehatan Anda dengan YesDok. Semoga sehat selalu.",2022-03-17 06:37:25,10.0.17,0.8,0.75,13,0,1,Positive
ebe4cf55-83ed-41ec-906f-fc0b710b514a,Khibran Batra,https://play-lh.googleusercontent.com/a-/ALV-UjWerqpXNQbl62pDdZECmfzqmj6kizi5VnYpffuqNQ4ADcAFZDz2,friendly apps,5,0,10.0.13,2021-08-19 14:34:58,"Dear Khibran Batra,
Terima kasih sudah mempercayakan perawatan kesehatan Anda dengan YesDok. Semoga sehat selalu.",2022-03-17 06:37:31,10.0.13,0.375,0.5,2,0,0,Positive
1787489c-209c-4b2a-8d47-aa4e5e2e81f8,ahmad abusali,https://play-lh.googleusercontent.com/a/ACg8ocLEdyymCb11kkOh3EpPkUH0CNJHZUELbgrOXPuVyawRwtboEA=mo,great app,5,0,10.0.12,2021-08-16 14:41:54,"Dear Ahmad Abusali, Terima kasih sudah mempercayakan perawatan kesehatan Anda dengan YesDok. Semoga sehat selalu.",2022-03-17 06:37:39,10.0.12,0.8,0.75,2,0,0,Positive
6acdefb3-87e8-4a82-8b48-90488c8b7ce2,Orchid 0203,https://play-lh.googleusercontent.com/a/ACg8ocKhBEqv7cKI9sQwENenRSwQhPMiHhrs2sRJohNIwKpLpwrsyg=mo,aneh. profil gak bisa diedit padahal ada yang salah. rincian tagihan gak ada untuk asurasi. tiba tiba ada tagihan sendiri. mana sekalian minta foto ktp. aneh dah.,1,0,10.0.11,2021-07-16 06:42:12,"Mohon maaf atas ketidaknyamanan ini. Silahkan kirim email ke help@yesdok.com beserta nama, email, nomor HP, dan kode konsultasi anda terkait masalah tagihan asuransi tersebut. Kami akan bantu untuk menyelesaikan masalah anda. Terima kasih telah menggunakan layanan YesDok.",2021-07-17 06:45:28,10.0.11,0.0,0.0,27,0,6,Negative
9dc1dc28-05ef-47c0-a998-547061494695,Adrian Tirtawidjaja,https://play-lh.googleusercontent.com/a-/ALV-UjUEELC7164VA3SgrhkZVu0N6xjptCR5PIHSWK5DRZK4cBynAkmIMQ,"great app, user friendly..",5,4,10.0.10,2021-07-11 23:27:05,"Dear Adrian Tirtawidjaja, Terima kasih sudah mempercayakan perawatan kesehatan Anda dengan YesDok. Semoga sehat selalu.",2022-03-17 06:38:17,10.0.10,0.5875,0.625,4,0,3,Positive
79f99dd8-ac6d-42fb-bec5-f502f7dc1e88,ricky's,https://play-lh.googleusercontent.com/a-/ALV-UjUXYQChrPymMRNf4Uo3nusXpeaNOZ2s_9KpLGzIRCo112vlf-E,"ini sy pas daftar masukin no telp l,salah trus sampai sekarang ga bs login walau sdh koreksi nomor karena selalu mengacu otp ke nomor yg salah.. kynya programnya perlu perbaikan biar bisa comncet ke no yg sdh direvisi",1,0,10.0.9,2021-07-06 00:45:34,Silahkan laporkan masalah ke help@yesdok.com dan akan segera kami bantu ya. Masukan detail nomor Hp yang benar supaya kami bisa segera mengkoreksi nya dan Anda bisa menggunakan nya kembali.,2021-07-06 01:02:54,10.0.9,0.0,0.0,38,0,3,Negative
2f6d33bd-4278-4bd2-913d-2956456c3c3e,Arif Nurabidin,https://play-lh.googleusercontent.com/a/ACg8ocJPnQhnUCC90UZSs9XEFUNGaSyP7IrEoNTzpj--J27sR1PA=mo,"tidak bisa menemukan pembayaran menggunakan asuransi , saya tidak bisa menggunakan asuransi great eastern",1,0,10.0.7,2021-06-29 13:44:11,"Dear Arif Nurabidin,
Kami mohon maaf atas ketidaknyamanannya. Supaya dapat Kami bantu lebih lanjut, mohon hubungi customer service Kami di: help@yesdok.com",2021-12-24 09:30:54,10.0.7,0.8,0.75,14,0,1,Negative
d55bceb2-5068-4913-a8f0-ccc36ff6b592,Jimmy Kurniawan,https://play-lh.googleusercontent.com/a/ACg8ocK8aBqRHgDmbD_13w6JHkvDDz07rJ8hgnpfgu39NZf-ZT__8Q=mo,"pilihan pembelian obat hanya di k24, pemesanan obat dengan layanan 1jam delivery, pesan jam 9 pagi, obatnya datang jam 3 siang. kalau yg sakit parah sudah meninggal duluan. saran saya aplikasi ini perlu belajar dari kompetitor dahulu. tidak cocok buat yang sedang sakit. aplikasi ini cocok untuk orang yang kutu buku yang suka baca artikel.",1,0,,2021-06-26 08:38:33,"Dear Jimmy Kurniawan, Mohon maaf atas ketidaknyamanan Anda menggunakan YesDok. Kami senantiasa melakukan perbaikan. Terima kasih telah menggunakan YesDok.",2021-06-27 12:52:00,,0.0,0.0,55,0,8,Negative
5a7e4f91-cf45-4842-b038-69818da9a7c5,Abe Tobing,https://play-lh.googleusercontent.com/a-/ALV-UjWi8VS8KWLqKrONl0CnLIDPxaXs_pFfyqqeaHcRms_2eaIH5MzC,"hard to navigate to find insurance menu. and when i found it, i can't link to my great eastern card, what a waste",1,13,10.0.5,2021-06-14 06:17:39,Halo kami bisa bantu. Silahkan email ke help@yesdok.com. Ceritakan masalah nya dan akan kami bantu selesaikan,2021-06-14 06:52:57,10.0.5,0.10277777777777776,0.4305555555555555,23,0,4,Negative
08c28a3f-7bc2-44d8-b2a7-f4196db61347,Carolyn Williams,https://play-lh.googleusercontent.com/a-/ALV-UjUgb8DNDyntcJs-Rb2eeu0ujwvRXucUPLmQ60FCZkLMhibTfqPf,that's for removing my first review don't say you didn't then where is it,1,0,9.5.5,2021-05-04 06:54:00,"Sorry, we are not available for patient outside Indonesia yet. Not available for USA, UK and Australia patients. That's why you didn't get OTP from us.",2021-05-04 07:00:08,9.5.5,0.25,0.3333333333333333,14,0,3,Negative
cb8f700e-cd65-462f-9896-d026258a0657,Novialdy Ihsan,https://play-lh.googleusercontent.com/a/ACg8ocJ4TKs8_eS0-4hXhnvUQdvEjqAKrS14f_nDg8V4ENP4VF2GxA=mo,"aplikasi yang sangat buruk. kendala teknis yang merugikan konsumen, akhirnya penyampaian keluhan penyakit tdk tersampaikan dengan baik. complain via email dengan menceritakan informasi detail, sampe sekarang ga ada tanggapan. sangat tidak baik. mengecewakan.",1,0,,2021-05-02 17:40:03,"Dear Novialdy Ihsan, Mohon maaf atas ketidaknyamanan Anda menggunakan YesDok,
Saat ini kami belum menerima email perihal kendala yang Anda alami. Mohon ceritakan kembali keluhan Anda keemail help@yesdok.com dan menyertakan nomor telepon/Whatsapp agar kami dapat membantu menyelesaikan kendala Anda.

Terima kasih telah menggunakan YesDok.",2021-05-03 05:03:02,,0.0,0.0,33,0,7,Negative
889d2190-f8ca-4371-9d0b-b81291c22309,eugena part,https://play-lh.googleusercontent.com/a/ACg8ocLDBdxyjiJjXmOtNk6mNMfTOnDX3i20H5K0eFidEMC-1w8gMQ=mo,"membantu, tapi saat memberikan obat terlalu bnyk pada bagian paracetamol dan tidak sesuai dengan yg diberikan dokter. saya salah beli obat karena tidak tau mana yang harus saya beli.",1,0,,2021-04-21 12:32:11,"Dear dr. Eugena Part, Jika ada kendala dengan penggunaan Platform YesDok, Kami mohon maaf atas ketidaknyamanannya. Supaya dapat Kami bantu lebih lanjut, mohon hubungi customer service Kami di: help@yesdok.com",2021-12-24 09:41:33,,0.0,0.0,29,0,3,Negative
