reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment_polarity,sentiment_subjective,wordCount,uppercaseCharCount,specialCharCount,sentiment_rating
18141f26-a2cd-4da7-b1bb-29d0ebe5b695,Brellianto Luaha,https://play-lh.googleusercontent.com/a-/ALV-UjX_Gi3XvbgR-eniiH17lPuTQPYjsXvRZXU4Xn1p7ZVh_VKbqjmH,aplikasi yg sangat membantu,5,0,11.2.0,2023-07-04 02:22:17,,,11.2.0,0.0,0.0,4,0,0,Positive
24b2902d-a3be-49aa-8a30-23fc51a988dd,gimik 1,https://play-lh.googleusercontent.com/a/ACg8ocJ1Yjs14cxEMONUmCMlvS62n6CtCDP75CSpoGFn0_PAro5j7g=mo,kenapa tidak keluar suara ya pas saya konsultasi sama dokternya jadi kita live di vidio tapi komunikasi lewat cat kan ngeri juga kaya berasa ngobrol sama tembok. perbaiki lagi dong rugi lah 25.000 cuma tatap tatapan saja sama dokter tanpa komunikasi sampai selesai. pas pemberitahuan waktu akan habis nyaring dan jelas suara pemberitahuan aplikasi nya. kl komunikasi malah kaya ngobrol sama semut ngga keluar suara sepatah kata pun,1,7,11.2.0,2023-07-02 15:36:02,,,11.2.0,0.13636363636363635,0.5,68,0,4,Negative
2abec029-d35f-403e-a619-7eaec5ff37a7,Lugar Hers,https://play-lh.googleusercontent.com/a-/ALV-UjW8UOLDB26BXBZO_FBc1MIwnyipvGpSsZPYGeP7KsGQUSiwF7LLFA,"apaan gak yes blas, org urgent butuh dokter giliran nulis resep malah ngehang ga bisa2, aplikasi aneh!",1,1,11.1.6,2023-05-25 17:29:49,,,11.1.6,0.0,0.0,17,0,3,Negative
6a12bbf9-8720-47e8-a922-8dcae8ce6b4d,BATATUKAR BANAR LAH,https://play-lh.googleusercontent.com/a/ACg8ocK9N4gXBpWiZTwL4VAQ-8Ka_M2rEpTTjKZ8stQkRPj17rAdLQ=mo,"mantap.... nih aplikasi, sayangnya cuman satu, saya yang punya kamera depan yang memiliki lampu fles kamera, namun tidak ada fitur mengaktifkannya, semoga pihak yesdok nantinya mengadakan fitur ini😇😇😇",5,5,11.1.6,2023-04-24 22:47:32,,,11.1.6,0.0,0.0,28,0,8,Positive
07d7201f-73ec-4dd1-bf48-6d6fd8444e4b,Mirza Affan,https://play-lh.googleusercontent.com/a/ACg8ocLaxOGEOGYZ14PtRKYfmRZttuPcABHNRvS_oDaI5h1Tl81_lQ=mo,sangat bermanfaat👍,5,0,11.1.6,2023-04-09 15:14:54,,,11.1.6,0.0,0.0,2,0,0,Positive
9d4d9f05-1f43-4a1e-8faf-cb3c5300ece9,rusni achmad,https://play-lh.googleusercontent.com/a/ACg8ocI5t8cM2LBadtQOUbP4Ox7Ybq_KRZf06lrxtNgymC-gWADaVw=mo,karna pelayanan nya baik,5,0,11.1.6,2023-03-25 05:11:19,,,11.1.6,0.0,0.0,4,0,0,Positive
fa365250-c97b-4d30-b479-4ff35313bc84,Muhammad Ridwan Effendi,https://play-lh.googleusercontent.com/a-/ALV-UjXfgtU_8mAcHMVupmB00dO6h27xI1diMmefK4mUEdVK3ZkCYhE,sangat membantu sekali aplikasinya,4,0,11.1.5,2023-02-28 15:58:31,,,11.1.5,0.0,0.0,4,0,0,Positive
fd4b01e4-ef2c-400c-a0a1-03c2cd657409,narulita paramita,https://play-lh.googleusercontent.com/a/ACg8ocLpRECTIpj5JtIC1GQvrFT-X2744ygHqLrhAp0_7cj7nZcOiQ=mo,"ini gimana sih mau masuk,udah bikin pin ditolak terus!!!!..😠😠😠😠😡😡😡😡",1,1,11.1.5,2023-02-25 12:40:16,,,11.1.5,0.0,0.0,9,0,7,Negative
204f00c7-8542-4bef-af82-34df1cad6942,Arya Sugarda,https://play-lh.googleusercontent.com/a-/ALV-UjXKsy2rX-GE-VpWXNfNa6uPxCyulDkyKInhQ-ozyZg4Nphw3Kq7,sejauh ini masih bagus...,5,0,11.1.5,2023-02-15 17:46:09,,,11.1.5,0.0,0.0,4,0,3,Positive
c8ddddfc-5431-44d9-afca-7968ad225e38,Jefri Manggoa,https://play-lh.googleusercontent.com/a-/ALV-UjV-eC3GTa_282T2qdgMd6N1KQm8CJL_-MEvHEJQWPna7a-ZmDVl,terimakasih yes dok,5,0,,2023-02-13 13:22:12,,,,0.0,0.0,3,0,0,Positive
89c9b6c9-2035-4e7e-9c6c-ccd92e65c9dd,Dina Lestari,https://play-lh.googleusercontent.com/a/ACg8ocJctuOwagVaV8XMmE1tUUDBY-0IOk10SoCmPB6BW5flwVF2Gg=mo,bagusss bngt,5,0,11.1.3,2023-02-11 20:03:29,,,11.1.3,0.0,0.0,2,0,0,Positive
0afeffa0-f0b2-4cfd-ac41-8efa0c82e10d,Andre BudiSetiyanto,https://play-lh.googleusercontent.com/a-/ALV-UjX3qw7EdwRhhA5sA-3N2FcTqOVwIT_W8nRNFheL7L-EOtn90oGn,ok,5,0,11.1.3,2023-02-11 03:33:24,,,11.1.3,0.5,0.5,1,0,0,Positive
66e8ef98-7fba-45ae-bb63-ced4c357c730,Gunawan Abdul rochman,https://play-lh.googleusercontent.com/a-/ALV-UjXt2vWgZoFVJvu-KaHhQIas8MBaKSGWAojCVJ7f4RLX77mbFos,oke,5,0,11.1.2,2023-01-19 06:32:59,,,11.1.2,0.0,0.0,1,0,0,Positive
f30d8f8f-b2c3-4a7c-bec1-05ee0abb3f90,MCND GEM,https://play-lh.googleusercontent.com/a-/ALV-UjWwc-Mla9h-mHp37M9Q2MizBGnhJTTdJqFfLPZB16lYktSfqko,"mohon bantuannya, saya tidak bisa mengakses rangkuman konsultasi serta resep obat yg di berikan di aplikasi yes dok maupun di email. terus untuk membuka rangkuman konsultasi lewat email yg dikirim melalui pdf itu dibutuhkan kata sandi, tapi saya sudah mengikuti instruksi untuk kata sandi sesuai dengn tanggal lahir sayam tetapi tetap tidak bisa di akses.",5,3,11.1.2,2023-01-16 00:48:22,,,11.1.2,0.0,0.0,55,0,4,Positive
758ca29b-da14-43e0-b8be-cf18b0967379,dokterSri Murtini,https://play-lh.googleusercontent.com/a-/ALV-UjXddQco_0rPi7otrsckIE9A4EwHNu29LycY2p9mo3KkXeFT6VYB,sangat baik,5,0,11.1.2,2023-01-08 13:25:04,,,11.1.2,0.0,0.0,2,0,0,Positive
48bd689a-0044-4568-a81f-1cac6250646a,Em Farhan,https://play-lh.googleusercontent.com/a-/ALV-UjUh341mC6_WWSWa99rS2FG_dlntZwCSadCJmnouC_Mv0h8aOr7_,sangat membantu. beneran bisa video call dengan dokter.,5,1,11.1.2,2022-12-28 06:57:17,,,11.1.2,0.0,0.0,8,0,2,Positive
203112b0-f289-46ec-be7e-b522d22b6278,Rofi Mathin,https://play-lh.googleusercontent.com/a-/ALV-UjVa2GyGqYiOubOf557MAdomAvYCYBf0-H4q0_4O-4Y0HFp0UIw,"gk jelas, otp udah masuk udah bener tapi gk login login??",1,0,11.1.2,2022-12-22 01:35:42,,,11.1.2,0.0,0.0,11,0,3,Negative
4d56334b-5fab-4a4c-a96e-6cf015ee9fc6,Anggie 1302,https://play-lh.googleusercontent.com/a-/ALV-UjWBbhvxr7DZXX8_O1DwvMk4zmC8TCLpCYyzeuHoAnudqSphsA4dYg,aplikasi yg sangat bagus untuk kita bisa berkonsultasi lgsg dgn dokter. sangat membantu bagi kesehatan dan kesuburan masyarakat. good job & success always 👍👍,5,0,11.1.2,2022-12-15 15:01:46,,,11.1.2,0.5,0.30000000000000004,24,0,3,Positive
66e44c48-d156-4eaf-acca-a00176a14da3,wildan aulia rahman,https://play-lh.googleusercontent.com/a/ACg8ocKlo-DNRPYPrjb2hsO5oS3vXNg3D5i6r8HjRRZ7ibo7cdg5y5Y=mo,semoga dengan aplikasi ini banyak masyarakat terbantu tertuma pada masyrkat yg kurang mampu,5,0,,2022-12-03 04:11:54,,,,0.0,0.0,13,0,0,Positive
edbaaf48-a227-46e6-bd8f-1a8f5735a9a2,Zakaria Riri,https://play-lh.googleusercontent.com/a-/ALV-UjW-9NHpL5mszkfvtu_D9SGK6gyZIqFqae4ofU3BozEflMRctmM,aplikasi nya bgus bs berbicara scara langsung sama dokter nya,5,0,11.1.1,2022-12-02 10:14:02,,,11.1.1,0.0,0.0,10,0,0,Positive
4ce3b947-5423-4223-98f3-978ff563389b,Irma Nurmalasari,https://play-lh.googleusercontent.com/a-/ALV-UjVT7bjhZMIv0f24hAXFRXzSUcfvvsIRZv9ZVJ7Zg2qS2olZTsFB,"aplikasinya bagus..bermanfaat sekali buat tanya² seputar kesehatan,dan info² tentang kesehatan...",5,1,11.1.0,2022-11-29 05:30:48,,,11.1.0,0.0,0.0,10,0,6,Positive
0ac28842-8cd8-4a7d-afc3-6909c34b38c1,Desy Alina,https://play-lh.googleusercontent.com/a-/ALV-UjVgZm9E7Qes0M5ZueWkO8pFDQMGSOHXvOO3Ph10SfhwDhe_8w8,"aplikasi yang sangat bermanfaat semenjak saya kenal aplikasi yesdok jadi ga bingung ga perlu khawatir kalau saya sakit karena di aplikasi yesdok ini bisa bertanya langsung kepada para dokter tentang berbagai keluhan kesehatan saya dan pertanyaannya bisa diajukan via telepon, sms, hingga panggilan video , keren bangett terimakasih yesdok🙏",5,6,11.1.0,2022-11-29 05:01:26,,,11.1.0,0.0,0.0,49,0,3,Positive
1c907df5-5b6e-45aa-853f-92d2c94c49f8,Pipit Hardaningsih,https://play-lh.googleusercontent.com/a-/ALV-UjXVKD1I5YoxYGgWhxvqQS3GCC2HS5AB-BIrSHEBleDjQN0KljQ,"aplikasi yang sangat membantu untukku untuk bisa bertanya langsung kepada para dokter tentang berbagai keluhan kesehatan. yang lebih memudahkannya lagi, pertanyaan bisa diajukan via telepon, sms, hingga panggilan video. sukses selalu untuk yesdok",5,10,11.1.0,2022-11-29 04:55:28,,,11.1.0,0.0,0.0,33,0,5,Positive
7093d380-7af0-402a-a86f-d0a0f9ce9f9e,Sindy Silviani,https://play-lh.googleusercontent.com/a-/ALV-UjXoLvRtygI5coh_osTV0-oEObGlBo6H3Ol5q5xjxIaPs5Ib2oXi,kenapa yaa rekaman vcall di yes dok gak kesimpan di riwayat? padahal sudah dari pagi tadi saya tunggu riwayat vcall tersebut untuk dipresentasikan sebagai tugas kuliah saya,4,0,11.1.0,2022-11-28 12:08:17,,,11.1.0,0.0,0.0,27,0,1,Positive
57476641-da04-4cec-bf18-754636584693,alif maulana,https://play-lh.googleusercontent.com/a-/ALV-UjUjbvLf9Ivj973FwQAbrE3OxpWKbpvcfKdJLsTobjCvLfgv7SlAxA,"sangat membantu saya dikala saya sedang sakit, makasih yesdok terus maju dan berkembang",5,0,11.1.0,2022-11-23 08:00:26,,,11.1.0,0.0,0.0,13,0,1,Positive
ed8a0d08-a18e-4812-8e4c-dc180f9f18f9,eddygus chendry,https://play-lh.googleusercontent.com/a-/ALV-UjVd0aYnL3GqmhNckOX7RN1O33E9tgHu_2plALg5Ux-GiWNlXO0,oke,5,0,11.1.0,2022-11-17 07:04:38,,,11.1.0,0.0,0.0,1,0,0,Positive
204e3546-bcef-4473-a2e3-16bb33347c71,Roiyani Simangunsong,https://play-lh.googleusercontent.com/a-/ALV-UjWHwF1IUycnMWClX2Alp3o6pFdXKGSbU3YjsYECdEFgYU_x87iC,oke.bagus,5,0,11.1.0,2022-11-16 03:31:40,,,11.1.0,0.0,0.0,1,0,1,Positive
93861e1b-f06f-4ee0-8d33-4384fb6b4932,Jodi Kurniawan,https://play-lh.googleusercontent.com/a/ACg8ocKcbzHwZh7cWr-lGlhDIhci8-7u15p3H7yUzM5iP7eQxX1_Q1c=mo,ok,5,0,11.1.0,2022-11-08 08:28:22,,,11.1.0,0.5,0.5,1,0,0,Positive
236f9ff3-5a97-4ece-a9e8-2b89054af419,Al- Tahfidz Home Stay,https://play-lh.googleusercontent.com/a-/ALV-UjWvWykDZTzs6w9cZN5RyFUcX6WHxu6Rj6Mkxy3Z8isKjxPw4GEW,matre ah,1,0,11.0.9,2022-11-05 10:52:50,,,11.0.9,0.0,0.0,2,0,0,Negative
5e5d9e25-82f2-4bfe-9adb-3f0d31f73528,Amhana Amha,https://play-lh.googleusercontent.com/a/ACg8ocJ_aa31MxX-Sa8KM3BnVnNVoWTYcYXmD7xgkfKa6e-4C8bFXw=mo,mang paat banget,5,0,11.0.9,2022-10-30 09:15:16,,,11.0.9,0.0,0.0,3,0,0,Positive
d0fa0971-0142-4bba-8f79-4916a6088500,Aslah Sabbil,https://play-lh.googleusercontent.com/a-/ALV-UjUhjCnV4g6jLApkLhnvHVG6x2giU8VjnDvmP9Ai7xC3Ikl0zWoo,"aplikasi yang sangat membantu sekali, bagus dan banyak manfaatnya, selain bisa konsultasi langsung via video call, kita juga bisa mencari rumah sakit yang ada di sekitar kita, jadi gak perlu bingung bingung cari rumah sakit terdekat, bila kita di berada di kota lain..",5,9,11.0.9,2022-10-28 05:38:59,,,11.0.9,0.0,0.0,43,0,7,Positive
f0777902-32b2-4305-b943-0705d4c22faf,Aisyah Safa Nur Nabila,https://play-lh.googleusercontent.com/a-/ALV-UjVJBl4dq1FiSegsTFhlFlQq6s0wU_jC2LpzqxXbmlmYi4pDQ8m8,thanks untuk apk yesdok emang bener² membantu banget untuk memberikan informasi² kesehatan yg pasti sumbernya yg valid buat aku yg awam soal dunia kesehatan dan juga apk ini juga nyediain berbagai macam layanan mulai dari konsultasi dapat memberikan kemudahan bagiku yg perlu penanganan secara cepat dan praktis 😉,5,0,,2022-10-28 05:33:09,,,,0.2,0.2,48,0,0,Positive
a4f1c46b-c061-488a-b9ba-f259d0ba8fb4,Desika Yani,https://play-lh.googleusercontent.com/a-/ALV-UjWjzjsHEf_zo_OZGSkjZYSvkdUZWRt0-NxXeDNOdAZvfTDQSH12,"aplikasi yang sangat bagus,bisa konsultasi dengan dokter ,banyak promo spesial semoga semakin terdepan",5,1,11.0.9,2022-10-28 05:26:18,,,11.0.9,0.0,0.0,13,0,2,Positive
4e1f2f2d-8a22-48a9-abb3-aa00f220242a,Nurul Oktarida,https://play-lh.googleusercontent.com/a/ACg8ocKxlumAXi2dcA-4FiUMAoeXF3OrHY3ifyRFmAnXKgdiPvE-SQ=mo,apk kesehatn terbaik dan dokter sgt membantu,5,0,,2022-10-26 07:24:53,,,,0.0,0.0,7,0,0,Positive
a8818a54-1b6c-43cc-8e47-4c273d963218,Dina Esterina,https://play-lh.googleusercontent.com/a-/ALV-UjW9pr2DjUELBJ1YUmcOcEPccDkQ8EH4oZMWfsxbL9QZ8ZSOVz6n,terlalu banyak minta data,1,0,11.0.9,2022-10-25 14:01:47,,,11.0.9,0.0,0.0,4,0,0,Negative
2095d65e-4e1c-4e21-869a-7d55aeebd8b8,Riski Bkl,https://play-lh.googleusercontent.com/a/ACg8ocItO1BYl8FFNA_plsjm_S0ffOD4HT14x0DTv-8m-SMxJHMT=mo,"saya sangat berterimakasih dan sangat bangga dengan aplikasi ini , karena dapat membantu saya",1,0,,2022-10-23 03:22:37,"Hi Kakak, mohon di berikan bintang 5 ya kak. Terima kasih dan salam sehat selalu",2022-10-23 03:53:42,,0.0,0.0,14,0,1,Negative
207610bb-1bdb-49cf-955b-9967100e6224,putri dwi oktaria,https://play-lh.googleusercontent.com/a/ACg8ocJw6pB3jZWvhBt9gtfh8D4Ko9qEtexx0uWvYy-S9i6ffl809HQ=mo,sangat membantu dalam menanyakan hal kesehatan,5,0,11.0.9,2022-10-22 04:06:26,,,11.0.9,0.0,0.0,6,0,0,Positive
c5c4a01b-0fff-45e7-a70b-c246f7cdb83f,nforneeds id,https://play-lh.googleusercontent.com/a-/ALV-UjXqG52C91YvGHJZdXEmY9Z32S9Mqayp26wF77uRCV0vFh8B9zop,pake yesdok bisa vcall sama dokternya. & nukerin 3 poin bisa dapet 1x konsultasi. mantap bisa kapan ajaa dan dimana aja. yg penting ada koneksi internet.,5,0,,2022-10-20 11:25:36,,,,0.0,0.0,26,0,5,Positive
2ae15ebc-85da-46ae-9efc-19ba7c41b2d5,Husain Abu Sufyan,https://play-lh.googleusercontent.com/a-/ALV-UjXnxQExiLBaUqbjwbotYZKkxqQHVObKNLj7dWGbDyp42ZwE73PBVw,siipp,5,0,,2022-10-14 22:29:41,,,,0.0,0.0,1,0,0,Positive
4aeca90e-5535-4c4a-a79d-77bc3b83eeef,Indah Aras,https://play-lh.googleusercontent.com/a/ACg8ocLifHdkQONMNMSnEcW0rivPE3Am0vZ93Mi-blA0vhaWDdE0-g=mo,"aplikasi ini sangat membantu dan bagus, tapi saran dari saya tolong tambah untuk psikolog biar orang gampang untuk konsultasinya",5,1,11.0.9,2022-10-12 15:45:59,,,11.0.9,0.0,0.0,19,0,1,Positive
1a4bc0f9-b2d7-4537-9a38-58b97952fb26,J B,https://play-lh.googleusercontent.com/a/ACg8ocI8wmV7XHPqtHJ_Mqp-M1bNk6QPTJRGxoRRdHxWllOKrVU9Zg=mo,aplikasi yang bermanfaat untuk konsultasi,5,0,,2022-10-01 03:34:43,,,,0.0,0.0,5,0,0,Positive
8f54db2d-8498-41e1-b44b-5c1fd21f27dc,Amungga Kalingga Firdaus,https://play-lh.googleusercontent.com/a/ACg8ocIwpQydPUn_yfcAXm7DcqoJURyIK39Hd1unc_YBgQoaCyuLKw=mo,alhamdulillah luar biasa sekali mengikuti ig live dari @yesdok_id dgn topik yg menarik yaitu gangguan cemas bersama dokter yg super smart. banyak insights yg alu dapatkan seputar masalah kecemasan. thanks you so much.🥰🥰,5,0,,2022-09-29 13:25:47,"Dear Amunggari, Terima kasih atas antusiasnya mengikuti Live Instagram yang YesDok selenggarakan. Semoga sehat selalu.",2022-08-29 04:17:07,,0.22099567099567097,0.5023809523809524,33,0,5,Positive
430c3144-4164-4f92-826b-71a28b4510b5,Siti Halimah,https://play-lh.googleusercontent.com/a-/ALV-UjWgilwrQG3j7imGh-zbgstww5wjrRNLDv9JSXAU6mdDE2TZJfk,"aplikasi yg bermanfaat sekali untuk aku yg masih worry untuk datang ke rumah sakit . dengan aplikasi yesdok aku bisa konsultasi via video call bertatap muka dengan dokter terbaik. recommended banget sih , yuk pakai yesdok smart people.",5,5,11.0.8,2022-09-29 10:08:45,,,11.0.8,0.21428571428571427,0.6428571428571429,38,0,4,Positive
a69e42e4-0b40-436e-b6ed-db220c58017f,Rani Siti,https://play-lh.googleusercontent.com/a-/ALV-UjXjzVxafU63ZGLHFJzyHzt1oZTx9IgtEp69eNdq7Fw4PpC-N_c,aplikasi terbaik menurut saya sangat membantu dalam memperoleh informasi tentang kesehatan di era digital seperti sekarang ini. tanpa harus pergi ke dokter cukup lewat hape aja. dengan pelayanan terbaik dan dokter yang berpengalaman di bidang nya,5,10,11.0.8,2022-09-29 02:11:27,,,11.0.8,0.0,0.0,36,0,2,Positive
69c19536-0620-4f77-82a6-9c0e61eb583c,maymay snuwaid,https://play-lh.googleusercontent.com/a-/ALV-UjV8eykqmBaYRqgR3GXjmx9rqYMgrZYC5VK1zzG9tCnDnZF0Y239sQ,"aplikasi yang sangat membantu karena respon cepat sekali, semoga terus memberikan yang terbaik 👍",5,0,11.0.8,2022-09-28 08:55:09,,,11.0.8,0.0,0.0,14,0,1,Positive
a5a2f948-a673-403b-9758-ab07cf62afa3,Marisa Fernandez,https://play-lh.googleusercontent.com/a-/ALV-UjXORe3ygwSycDmsQ4_Zrae-H_e5BRFzXKsJeJYeiNpSHJ-ACcks,apknya bagus.👍,4,0,11.0.8,2022-09-26 12:44:51,,,11.0.8,0.0,0.0,2,0,1,Positive
1a2eb1b1-63d1-4084-8894-128f174d7057,Putri Anggraeni,https://play-lh.googleusercontent.com/a-/ALV-UjUm9I3zGc2WJPO27VTzk32daY4O6PvrVPffXCZvw0xEzgVs88M,aplikasi yang sangat membantu ❤️ terimakasih banyak karena telah memberikan banyak informasi seputar kesehatan,5,0,11.0.8,2022-09-26 10:53:22,,,11.0.8,0.0,0.0,14,0,0,Positive
8c55e18c-3e6f-4652-8b7a-03c15ef68f19,Vina Harahap,https://play-lh.googleusercontent.com/a/ACg8ocKGOQABd8xfFzU3-JemXfkfxUY0-dHUQocVCGtyktwgxDdx8g=mo,"aplikasi keren..sebelum ke rumah sakit bisa konsultasi dulu sama dokter online jika ada keluhan soal kesehatan,atau tanya2 juga boleh dong..,",5,1,11.0.8,2022-09-26 10:00:02,,,11.0.8,0.0,0.0,20,0,6,Positive
